,player_name,teams_played_for,league,games,minutes_played,goals,npg,assists,xG,xA,npxG,xG90,xA90,npxG90,position,shots,key_passes,yellow_cards,red_cards,xGBuildup,xGChain
1050,Leonardo Koutris,Mallorca,La_liga,2,93,0,0,0,0,0.13759607076644897,0,0.0,0.133157487838499,0.0,D S,0,1,0,0,0.5383844748139381,0.6759805530309677
1051,Unai Vencedor,Athletic Club,La_liga,1,75,0,0,0,0.05957521125674248,0.014905605465173721,0.05957521125674248,0.07149025350809098,0.017886726558208464,0.07149025350809098,M,1,1,1,0,0.033448975533246994,0.033448975533246994
1052,Hugo Guillamón,Valencia,La_liga,6,492,0,0,0,0,0,0,0.0,0.0,0.0,D S,0,0,3,0,0.7719350047409534,0.7719350047409534
1053,Rafa Soares,Eibar,La_liga,6,446,0,0,0,0,0.23738535214215517,0,0.0,0.04790287375065912,0.0,D M,0,7,1,0,0.6620058864355087,0.8028006032109261
1054,José Luis Rodríguez,Alaves,La_liga,1,16,0,0,0,0.02113412693142891,0,0.02113412693142891,0.11887946398928761,0.0,0.11887946398928761,S,1,0,0,0,0,0.02113412693142891
1055,Javier López,Alaves,La_liga,1,90,0,0,0,0,0,0,0.0,0.0,0.0,D,0,0,0,0,0.05936376377940178,0.05936376377940178
1056,Mahmoud Abdallahi,Alaves,La_liga,3,144,0,0,0,0,0,0,0.0,0.0,0.0,M S,0,0,1,0,0.13024258241057396,0.13024258241057396
1057,Jacobo González,Celta Vigo,La_liga,2,84,0,0,0,0,0,0,0.0,0.0,0.0,M S,0,0,1,0,0.1369861513376236,0.1369861513376236
1058,Álex Baena,Villarreal,La_liga,1,10,0,0,0,0,0,0,0.0,0.0,0.0,S,0,0,0,0,0,0
1059,Matheus Fernandes,Real Valladolid,La_liga,3,169,0,0,0,0.6293707191944122,0.010210518725216389,0.6293707191944122,0.3351678386242432,0.005437554350706953,0.3351678386242432,M S,3,1,0,0,0.10956030339002609,0.22035013884305954
1060,Jon Pacheco Dozagarat,Real Sociedad,La_liga,1,82,0,0,0,0,0,0,0.0,0.0,0.0,D,0,0,0,0,0.290260910987854,0.290260910987854
1061,Aimar Oroz,Osasuna,La_liga,1,7,0,0,0,0,0,0,0.0,0.0,0.0,S,0,0,0,0,0,0
1062,Giorgi Kochorashvili,Levante,La_liga,1,1,0,0,0,0,0,0,0.0,0.0,0.0,S,0,0,0,0,0,0
1063,Luka Romero,Mallorca,La_liga,1,5,0,0,0,0,0,0,0.0,0.0,0.0,S,0,0,0,0,0,0
1064,Nicolás Melamed,Espanyol,La_liga,6,178,0,0,0,0.1251634620130062,0.8537686541676521,0.1251634620130062,0.06328489652343011,0.43168078019712747,0.06328489652343011,M S,4,4,1,0,0.8568372819572687,0.9564825966954231
1065,Kike Pérez,Real Valladolid,La_liga,6,210,0,0,0,0.3822607956826687,0.12551552336663008,0.3822607956826687,0.1638260552925723,0.05379236715712717,0.1638260552925723,M S,5,4,1,0,0.41227511689066887,0.8886645212769508
1066,Manuel Garrido,Leganes,La_liga,4,122,0,0,0,0.47914156317710876,0,0.47914156317710876,0.3534650875896704,0.0,0.3534650875896704,F S,1,0,1,0,0.11817676015198231,0.5973183233290911
1067,Joan Monterde,Levante,La_liga,1,1,0,0,0,0,0,0,0.0,0.0,0.0,S,0,0,0,0,0,0
1068,Álex Blesa,Levante,La_liga,1,1,0,0,0,0,0,0,0.0,0.0,0.0,S,0,0,0,0,0.8855972290039062,0.8855972290039062
1069,Adrià Guerrero,Valencia,La_liga,2,125,0,0,0,0,0,0,0.0,0.0,0.0,D S,0,0,1,0,0.14007048308849335,0.14007048308849335
1070,Rafael Obrador,Mallorca,La_liga,1,1,0,0,0,0,0,0,0.0,0.0,0.0,S,0,0,0,0,0,0
1071,Robert Lewandowski,Bayern Munich,Bundesliga,31,2763,34,29,4,31.196764232590795,7.27112489938736,27.40788071230054,1.0161812453612638,0.23684445926343192,0.8927648440488775,F,138,36,5,0,9.743498254567385,39.65040745027363
1072,Timo Werner,RasenBallsport Leipzig,Bundesliga,34,2825,28,25,8,23.448496147990227,9.675973629578948,21.175246581435204,0.7470317356881843,0.30826110678304613,0.6746096256032454,F M S,123,53,4,0,7.971801660954952,35.58640310168266
1073,Jadon Sancho,Borussia Dortmund,Bundesliga,32,2284,17,17,16,10.752356511540711,11.467584103345871,10.752356511540711,0.42369180649678806,0.45187503034200016,0.42369180649678806,F M S,52,69,2,0,11.866171091794968,28.81959581375122
1074,Wout Weghorst,Wolfsburg,Bundesliga,32,2736,16,12,3,17.83846941590309,2.214334961026907,14.807362675666809,0.5867917571020754,0.07283996582325351,0.48708429854167135,F S,85,37,7,0,5.003612424246967,19.15777320973575
1075,Rouwen Hennings,Fortuna Duesseldorf,Bundesliga,32,2458,15,11,0,11.296850249171257,1.0592173682525754,8.266151413321495,0.41363568853759686,0.03878338614431724,0.30266624377499374,F S,73,22,4,0,1.145246358588338,8.532810872420669
1076,Jhon Córdoba,FC Cologne,Bundesliga,29,2015,13,13,2,8.334681287407875,2.022234690375626,8.334681287407875,0.37226864311002916,0.09032313753538776,0.37226864311002916,F S,60,25,5,0,3.328171433880925,12.444190974347293
1077,Florian Niederlechner,Augsburg,Bundesliga,33,2762,13,12,6,14.08519545942545,5.8579842848703265,12.569642134010792,0.4589672669617272,0.1908829057343698,0.40958283564843273,F M S,78,29,1,0,1.623776776716113,17.579499386250973
1078,Robin Quaison,Mainz 05,Bundesliga,32,2631,13,12,2,11.19670258462429,2.761399721726775,10.438925847411156,0.3830114909221536,0.09446065182645753,0.35708982374268494,F M S,71,28,2,0,3.494771939702332,13.350593319162726
1079,Erling Haaland,Borussia Dortmund,Bundesliga,15,1061,13,13,2,8.889345575124025,1.5264748334884644,8.889345575124025,0.7540443937428485,0.1294841988821506,0.7540443937428485,F S,33,9,0,0,2.9849864905700088,11.366184580139816
1080,Andrej Kramaric,Hoffenheim,Bundesliga,19,1411,12,10,2,9.898774584755301,4.02412052731961,8.383221169933677,0.6313888820892821,0.2566767168382459,0.5347199895776265,F M S,44,28,3,0,2.765835339203477,11.398422569036484
1081,Serge Gnabry,Bayern Munich,Bundesliga,31,2221,12,12,10,14.172493699938059,12.498701352626085,14.172493699938059,0.5743018608709705,0.5064759665629661,0.5743018608709705,F M S,95,54,0,0,12.322848245501518,33.75042385607958
1082,Kai Havertz,Bayer Leverkusen,Bundesliga,30,2467,12,11,6,10.05915692448616,8.284009255468845,9.30162325501442,0.3669737021498802,0.30221355208439243,0.33933769475123543,F M S,59,58,3,0,9.870825476944447,23.020577698946
1083,André Silva,Eintracht Frankfurt,Bundesliga,25,1575,12,11,3,11.537905549630523,4.5552298333495855,10.780128872022033,0.6593088885503156,0.2602988476199763,0.6160073641155447,F S,54,32,1,0,1.5503288619220257,14.233419068157673
1084,Sebastian Andersson,Union Berlin,Bundesliga,33,2705,12,11,1,13.026014816015959,1.8224989920854568,11.510461460798979,0.43339790515395055,0.060637674413194495,0.3829728397308348,F S,64,23,5,0,3.058129133656621,11.69414970651269
1085,Marco Reus,Borussia Dortmund,Bundesliga,19,1505,11,10,5,9.104646295309067,3.1338243763893843,8.346950024366379,0.5444638980583495,0.18740477998341834,0.49915315760330503,F M S,47,22,1,0,6.054590526968241,16.012725859880447
1086,Nils Petersen,Freiburg,Bundesliga,34,2415,11,10,2,8.716596767306328,3.728947120718658,7.958820074796677,0.3248421155517886,0.13896697344293135,0.29660199036509355,F M S,55,34,1,0,3.0478851720690727,12.843627881258726
1087,Kevin Volland,Bayer Leverkusen,Bundesliga,27,2060,10,10,7,11.828392572700977,5.832277292385697,11.828392572700977,0.5167744327879068,0.25480823122073437,0.5167744327879068,F M S,77,34,3,0,6.917994666844606,22.596518989652395
1088,Patrik Schick,RasenBallsport Leipzig,Bundesliga,22,1313,10,10,2,8.02419900894165,2.9057464860379696,8.02419900894165,0.5500212572770362,0.19917531130496363,0.5500212572770362,F S,53,20,3,0,1.839195404201746,8.005280604586005
1089,Alassane Pléa,Borussia M.Gladbach,Bundesliga,27,2159,10,10,10,12.699195915833116,8.420427052304149,11.941499704495072,0.5293782456808617,0.351013633491141,0.49779294738515817,F M S,77,39,0,2,4.572902702726424,19.668485451489687
1090,Marcus Thuram,Borussia M.Gladbach,Bundesliga,31,2225,10,10,8,11.053861070424318,7.944684397429228,11.053861070424318,0.4471224702643544,0.321358020570171,0.4471224702643544,F M S,57,31,3,0,4.331073518842459,19.86042218655348
1091,Lars Stindl,Borussia M.Gladbach,Bundesliga,25,1436,9,7,3,7.6766631212085485,3.8779381532222033,6.161109765991569,0.4811279114963575,0.24304626308495703,0.38614197697718744,F M S,34,27,4,0,6.691974116489291,14.309368342161179
1092,Marcel Sabitzer,RasenBallsport Leipzig,Bundesliga,32,2510,9,9,7,6.577641958370805,5.927560870535672,6.577641958370805,0.23585170368660255,0.21254202324629898,0.23585170368660255,F M S,70,60,4,0,11.217100314795971,19.50988619029522
1093,Yuya Osako,Werder Bremen,Bundesliga,28,1879,8,8,2,6.274434819817543,1.9290996938943863,6.274434819817543,0.30053173697902014,0.09239966601942244,0.30053173697902014,F M S,45,29,2,0,3.4798014983534813,10.335637301206589
1094,Bas Dost,Eintracht Frankfurt,Bundesliga,24,1480,8,8,2,7.2235160656273365,1.9827608792111278,7.2235160656273365,0.4392678688557164,0.12057329670878479,0.4392678688557164,F S,32,19,2,0,2.633245013654232,10.670364283025265
1095,Thomas Müller,Bayern Munich,Bundesliga,33,2258,8,8,20,8.57540326192975,15.506239458918571,8.57540326192975,0.34180083860658883,0.6180520599214665,0.34180083860658883,M S,53,83,5,0,18.29204211384058,36.35652819275856
1096,Philipp Max,Augsburg,Bundesliga,31,2722,8,7,6,3.457352527882904,5.473947056569159,2.699575850274414,0.11431363979039726,0.1809901671900163,0.0892585696270012,D M,36,59,5,0,5.777446266263723,10.657614519353956
1097,Philippe Coutinho,Bayern Munich,Bundesliga,23,1420,8,7,6,9.068953488022089,4.277329549193382,8.311176840215921,0.5747928267056254,0.27109835170943974,0.5267647293094598,M S,58,30,0,0,8.967301046475768,19.347122699022293
1098,Martin Hinteregger,Eintracht Frankfurt,Bundesliga,31,2721,8,8,1,4.82720017246902,1.4694780698046088,4.82720017246902,0.1596648348115442,0.04860456680720867,0.1596648348115442,D S,45,7,8,0,7.302128130570054,8.395308813545853
1099,Raphael Guerreiro,Borussia Dortmund,Bundesliga,29,2343,8,8,2,5.235048946924508,3.176344770938158,5.235048946924508,0.2010902284350003,0.12201068262246445,0.2010902284350003,D M S,40,38,3,0,13.018498664721847,17.547670137137175
1100,Breel Embolo,Borussia M.Gladbach,Bundesliga,28,1544,8,8,5,9.812688518315554,4.30403595417738,9.054911781102419,0.5719831390209843,0.25088292479013224,0.5278122152197006,F M S,46,21,4,0,5.057913575321436,15.36186794936657
1101,Lucas Höler,Freiburg,Bundesliga,34,2502,8,8,2,9.118671707808971,2.4033966585993767,8.360975474119186,0.3280097736621932,0.08645311721580491,0.3007545134575247,F M S,52,31,4,0,3.1390281300991774,11.835267437621951
1102,Milot Rashica,Werder Bremen,Bundesliga,28,2295,8,6,5,6.465044393204153,2.692780591547489,4.191794767044485,0.25353115267467263,0.10559923888421525,0.16438410851154842,F M S,73,40,2,0,4.147259710356593,8.43176263011992
1103,Vedad Ibisevic,Hertha Berlin,Bundesliga,25,1270,7,6,2,6.342342298477888,2.823032647371292,5.584646042436361,0.44945732823859047,0.2000574317034774,0.3957623179679311,F S,28,12,4,0,1.5728450492024422,9.175636386498809
1104,Thorgan Hazard,Borussia Dortmund,Bundesliga,33,2405,7,7,13,5.939615122973919,7.814632061868906,5.939615122973919,0.2222724994044294,0.29243945345871164,0.2222724994044294,F M S,50,57,3,0,11.461066249758005,22.702954724431038
1105,Gian-Luca Waldschmidt,Freiburg,Bundesliga,23,1273,7,4,1,5.223066927865148,1.6328163295984268,2.949817294254899,0.3692663185450615,0.11543870358512051,0.20854953376507535,F S,43,12,3,0,2.1079123578965664,6.183821469545364
1106,Suat Serdar,Schalke 04,Bundesliga,20,1609,7,7,0,3.162161473184824,0.9130657464265823,3.162161473184824,0.1768766517008292,0.05107266449869013,0.1768766517008292,M S,36,11,2,0,2.283893970772624,6.0116436798125505
1107,Dodi Lukebakio,Hertha Berlin,Bundesliga,30,2050,7,7,6,7.522365925833583,5.295981457456946,7.522365925833583,0.3302502113780597,0.23250650301030495,0.3302502113780597,F M S,40,36,2,0,4.883580891415477,14.563429296016693
1108,Davy Klaassen,Werder Bremen,Bundesliga,33,2946,7,6,5,7.190979078412056,3.0063140243291855,4.917729499749839,0.21968367856655976,0.09184258730129895,0.1502361354302395,M,45,40,7,0,5.7325997250154614,12.365772807970643
1109,Lucas Alario,Bayer Leverkusen,Bundesliga,24,1156,7,6,1,7.565859571099281,1.5347136855125427,6.808082893490791,0.5890375098606707,0.11948462949492114,0.5300410557216014,F S,49,13,6,0,1.9757703822106123,8.949969671666622
1110,Gonçalo Paciência,Eintracht Frankfurt,Bundesliga,23,1274,7,6,3,7.399677092209458,3.38451037555933,6.64198082126677,0.5227401399520025,0.2390941395607062,0.4692137157880764,F S,51,22,4,0,1.3569462653249502,9.740154029801488
1111,Christoph Baumgartner,Hoffenheim,Bundesliga,26,1499,7,7,2,9.307567151263356,2.2625243421643972,9.307567151263356,0.5588265801292208,0.13584202187778235,0.5588265801292208,F M S,56,18,3,0,1.6164425080642104,11.33694102987647
1112,Marius Bülter,Union Berlin,Bundesliga,32,2357,7,7,1,3.441750871948898,3.8247915944084525,3.441750871948898,0.13142027088476912,0.14604634853490062,0.13142027088476912,F M S,41,26,1,0,1.8091042134910822,7.67350765503943
1113,Kenan Karaman,Fortuna Duesseldorf,Bundesliga,20,1367,6,6,1,4.224241357296705,1.8742590118199587,4.224241357296705,0.27811391525728124,0.12339671621345741,0.27811391525728124,F M S,32,21,4,0,0.5021214839071035,5.586067605763674
1114,Leon Goretzka,Bayern Munich,Bundesliga,24,1521,6,6,5,5.848046842962503,3.0933351814746857,5.848046842962503,0.34603827473150905,0.1830375847026441,0.34603827473150905,M S,40,20,2,0,12.21879992634058,18.59417151287198
1115,Patrick Herrmann,Borussia M.Gladbach,Bundesliga,27,1454,6,6,6,6.845347516238689,4.826205909252167,6.845347516238689,0.42371477060624624,0.2987335157033666,0.42371477060624624,F M S,40,27,4,0,4.426283378154039,14.83645474910736
1116,Erik Thommy,Fortuna Duesseldorf,Bundesliga,34,2264,6,6,4,3.993779149837792,4.896441904827952,3.993779149837792,0.15876330542641398,0.19464654215305466,0.15876330542641398,D F M S,61,38,3,0,4.909933711402118,11.120153980329633
1117,Amine Harit,Schalke 04,Bundesliga,25,2117,6,5,4,3.0724210031330585,3.3410071469843388,2.3146443255245686,0.1306178036287082,0.14203620369796432,0.09840245125045402,F M S,29,44,3,0,4.974154103547335,9.375254262238741
1118,Ihlas Bebou,Hoffenheim,Bundesliga,32,2085,6,6,1,4.25261614471674,2.9289173637516797,4.25261614471674,0.18356616452014704,0.12642808764395738,0.18356616452014704,F M S,35,31,1,0,3.805832017213106,9.961641021538526
1119,Renato Steffen,Wolfsburg,Bundesliga,27,1600,6,6,3,4.3634232534095645,2.7849962189793587,4.3634232534095645,0.245442558004288,0.15665603731758893,0.245442558004288,D F M S,29,25,6,0,2.555260597728193,9.012081660330296
1120,Sebastiaan Bornauw,FC Cologne,Bundesliga,28,2450,6,6,0,3.2004014886915684,0.544653095304966,3.2004014886915684,0.11756576897234333,0.020007664725488546,0.11756576897234333,D,18,6,5,1,4.221158082596958,4.570567051880062
1121,Ruben Vargas,Augsburg,Bundesliga,33,2549,6,6,1,6.761658436618745,3.8499158453196287,6.761658436618745,0.2387403920344006,0.1359326897131293,0.2387403920344006,M S,60,23,8,0,4.665672497823834,13.098138296976686
1122,Jonathan Schmid,Freiburg,Bundesliga,33,2840,5,5,1,2.9971066312864423,2.660894731990993,2.9971066312864423,0.0949787312731619,0.08432412883070048,0.0949787312731619,D M S,43,27,1,0,3.2887246487662196,6.390374768525362
1123,Mark Uth,"FC Cologne,Schalke 04",Bundesliga,23,1534,5,4,5,7.829698741436005,4.841096686199307,5.556449078023434,0.4593695480633901,0.2840278368695813,0.3259976642908142,F M S,51,33,5,0,4.251544073224068,10.108666226267815
1124,Jonas Hofmann,Borussia M.Gladbach,Bundesliga,24,1638,5,5,3,4.097970822826028,2.985699065029621,4.097970822826028,0.22516323202340813,0.1640493991774517,0.22516323202340813,M S,23,34,3,0,8.32406347990036,13.32312984764576
1125,Timothy Chandler,Eintracht Frankfurt,Bundesliga,22,1202,5,5,1,1.8203657902777195,1.428709950298071,1.8203657902777195,0.13630026715889745,0.10697495468121995,0.13630026715889745,D M S,20,12,4,0,2.5933167561888695,5.012314246967435
1126,Paco Alcácer,Borussia Dortmund,Bundesliga,11,527,5,5,1,4.215948070399463,0.9422585964202881,4.215948070399463,0.7199911315672708,0.1609170278516621,0.7199911315672708,F S,16,5,0,0,0.5692675039172173,5.379417355172336
1127,Christopher Nkunku,RasenBallsport Leipzig,Bundesliga,32,1918,5,5,13,8.3008664380759,9.998640965670347,8.3008664380759,0.3895088526730089,0.46917501924417687,0.3895088526730089,F M S,52,73,2,0,8.681431785225868,21.607581425458193
1128,Ramy Bensebaini,Borussia M.Gladbach,Bundesliga,19,1450,5,3,3,3.931145064532757,2.6211520060896873,2.415672082453966,0.2440021074537573,0.16269219348142888,0.1499382671867979,D M S,23,12,6,1,5.592464564368129,8.486125532537699
1129,Benjamin Pavard,Bayern Munich,Bundesliga,32,2788,5,5,4,1.8872705027461052,3.5035460870712996,1.8872705027461052,0.06092336630098618,0.11309869004175645,0.06092336630098618,D S,24,19,5,0,19.160937674343586,20.339688055217266
1130,Achraf Hakimi,Borussia Dortmund,Bundesliga,33,2709,5,5,10,5.067438538186252,5.510968087241054,5.067438538186252,0.16835343980685222,0.18308864077212803,0.16835343980685222,D M S,38,36,5,0,16.293884763494134,24.14437918178737
1131,Leon Bailey,Bayer Leverkusen,Bundesliga,22,1098,5,5,3,4.441667875275016,2.539416640996933,4.441667875275016,0.36407113731762425,0.2081489049997486,0.36407113731762425,F M S,29,21,0,2,2.3085094103589654,7.952265860512853
1132,Florian Kainz,FC Cologne,Bundesliga,28,1564,5,4,6,4.311721186153591,6.800015673041344,3.5539445085451007,0.2481169480523166,0.39130524972744307,0.20451087325387407,M S,41,46,5,0,3.8160299072042108,10.07468905672431
1133,Emil Forsberg,RasenBallsport Leipzig,Bundesliga,22,1147,5,3,2,3.511454777792096,2.6887233601883054,1.9959014225751162,0.2755282737587521,0.2109721904245401,0.15660952749063684,M S,26,27,1,0,4.600940121337771,8.254329825751483
1134,Yussuf Poulsen,RasenBallsport Leipzig,Bundesliga,22,1218,5,5,6,6.612248392775655,2.2428674269467592,6.612248392775655,0.48858978271741293,0.16572912021774083,0.48858978271741293,F S,33,18,2,0,5.633869027718902,12.96423082984984
1135,Moussa Diaby,Bayer Leverkusen,Bundesliga,28,1761,5,5,5,4.790141206700355,6.149265520274639,4.790141206700355,0.244811305282812,0.3142725138130139,0.244811305282812,F M S,41,35,3,0,4.1923834858462214,14.220618357416242
1136,Matheus Cunha,"Hertha Berlin,RasenBallsport Leipzig",Bundesliga,21,1011,5,5,1,5.392021734267473,1.523841144517064,5.392021734267473,0.48000193480125875,0.13565351434870007,0.48000193480125875,F M S,51,12,3,0,2.676186006516218,8.433443687856197
1137,Sven Michel,Paderborn,Bundesliga,29,1358,5,5,1,5.6998072331771255,1.6490984354168177,5.6998072331771255,0.3777486384285282,0.10929223798785978,0.3777486384285282,F S,42,20,7,0,2.485199473798275,8.141385363880545
1138,Streli Mamba,Paderborn,Bundesliga,24,1537,5,5,2,4.574286608025432,0.8766114879399538,4.574286608025432,0.26785022428255617,0.05133053605373835,0.26785022428255617,F S,23,10,5,0,1.8642170745879412,7.315115205943584
1139,Dennis Srbeny,Paderborn,Bundesliga,17,1135,5,5,1,2.264599209651351,0.6661130953580141,2.264599209651351,0.1795717434965829,0.05281954060107601,0.1795717434965829,F M S,28,7,2,0,0.5409079790115356,3.277707250788808
1140,Marcus Ingvartsen,Union Berlin,Bundesliga,28,1728,5,4,2,3.8138742884621024,1.2972752321511507,3.0561780324205756,0.19863928585740118,0.06756641834120576,0.15917593918857165,F M S,45,10,4,0,1.340267727151513,4.890205637551844
1141,Sargis Adamyan,Hoffenheim,Bundesliga,15,739,5,5,1,5.757604792714119,0.7083777282387018,5.757604792714119,0.7011967947825043,0.08627062996141159,0.7011967947825043,F M S,21,6,1,0,0.5078851468861103,5.66900672763586
1142,Filip Kostic,Eintracht Frankfurt,Bundesliga,33,2962,4,4,11,5.679941590875387,11.789905115962029,5.679941590875387,0.17258431572545066,0.3582347942054634,0.17258431572545066,M,88,78,4,0,11.335508964024484,20.711039546877146
1143,Levin Öztunali,Mainz 05,Bundesliga,27,1780,4,4,3,2.5017958357930183,2.943621603772044,2.5017958357930183,0.12649529506818633,0.14883480019072134,0.12649529506818633,F M S,35,26,1,0,3.50068065430969,7.713055996224284
1144,Jonas Hector,FC Cologne,Bundesliga,29,2436,4,4,2,1.9151027603074908,3.2065394669771194,1.9151027603074908,0.07075502809017824,0.11846820690802165,0.07075502809017824,D M S,30,26,9,0,4.253237467259169,6.54723459854722
1145,Anthony Modeste,FC Cologne,Bundesliga,27,1118,4,4,1,3.5140935331583023,0.6630940474569798,3.5140935331583023,0.2828876726156057,0.05337966392766384,0.2828876726156057,F M S,35,3,1,0,0.37186844646930695,4.317864991724491
1146,Maximilian Arnold,Wolfsburg,Bundesliga,33,2832,4,4,8,2.4642348857596517,6.820206001400948,2.4642348857596517,0.07831254933558215,0.21674383479028436,0.07831254933558215,M S,63,70,8,0,8.442995486781001,11.730276169255376
1147,Karim Bellarabi,Bayer Leverkusen,Bundesliga,26,1437,4,4,6,6.826337996870279,5.370479218661785,6.826337996870279,0.4275368265263223,0.3363556921917611,0.4275368265263223,F M S,55,27,2,0,5.217333305627108,14.961602134630084
1148,Kingsley Coman,Bayern Munich,Bundesliga,24,1507,4,4,3,5.285090450197458,5.059591582044959,5.285090450197458,0.31563247545970224,0.3021653897704355,0.31563247545970224,F M S,37,32,2,0,7.476634129881859,16.03074311465025
1149,Leonardo Bittencourt,"Hoffenheim,Werder Bremen",Bundesliga,29,1913,4,4,2,2.667939715087414,1.8783597145229578,2.667939715087414,0.12551728926182293,0.0883702949853979,0.12551728926182293,F M S,43,32,7,0,2.427910686470568,6.091322205960751
1150,Ivan Perisic,Bayern Munich,Bundesliga,22,1197,4,4,3,4.253871977329254,3.377853699028492,4.253871977329254,0.31983999829543264,0.2539739623329693,0.31983999829543264,F M S,40,21,1,0,7.338584299199283,13.400896564126015
1151,Marko Grujic,Hertha Berlin,Bundesliga,29,2432,4,4,1,4.7793934578076005,0.6264093481004238,4.7793934578076005,0.17686900131689312,0.02318126699384792,0.17686900131689312,M,36,11,9,0,8.207561526447535,11.4639204852283
1152,Karim Onisiwo,Mainz 05,Bundesliga,32,1728,4,4,6,4.738797701895237,3.7333422396332026,4.738797701895237,0.24681238030704358,0.1944449083142293,0.24681238030704358,F M S,41,31,3,0,2.011384787969291,9.808765534311533
1153,Axel Witsel,Borussia Dortmund,Bundesliga,28,2240,4,4,5,2.6238242657855153,3.982813600450754,2.6238242657855153,0.10542151067888231,0.16002376073239638,0.10542151067888231,M S,31,15,4,0,9.648971389047801,13.796579726040363
1154,Dedryck Boyata,Hertha Berlin,Bundesliga,28,2442,4,4,1,2.018170651048422,0.851418673992157,2.018170651048422,0.07437975372414331,0.03137906660904755,0.07437975372414331,D,16,2,8,1,6.218247538432479,6.2454589661210775
1155,Vincenzo Grifo,"Freiburg,Hoffenheim",Bundesliga,27,1640,4,3,8,3.1918968856334686,6.503948660567403,2.434200596064329,0.1751650729920806,0.35692401186040623,0.13358417905231074,F M S,49,41,1,1,3.618953527882695,8.498558463528752
1156,Niclas Füllkrug,Werder Bremen,Bundesliga,8,396,4,4,1,1.3923614099621773,0.5759852416813374,1.3923614099621773,0.3164457749914039,0.13090573674575848,0.3164457749914039,F S,17,3,2,0,0.8768587838858366,2.416127720847726
1157,Abdelhamid Sabiri,Paderborn,Bundesliga,24,1028,4,3,1,3.4688776955008507,0.23275096714496613,2.7111009880900383,0.30369551808859585,0.02037703019751649,0.23735319934640414,M S,43,7,6,0,0.885899268090725,1.6447699014097452
1158,Marco Richter,Augsburg,Bundesliga,31,2304,4,4,3,4.513179241679609,1.9272080576047301,4.513179241679609,0.17629606412810972,0.07528156475018477,0.17629606412810972,M S,64,21,2,0,4.6223811358213425,10.422671936452389
1159,Jürgen Locadia,Hoffenheim,Bundesliga,11,522,4,3,0,3.327433470636606,0.054076967760920525,2.569656763225794,0.5736954259718287,0.009323615131193194,0.44304426952168857,F S,20,3,1,0,1.0857106652110815,3.286197878420353
1160,Benito Raman,Schalke 04,Bundesliga,25,1627,4,4,3,4.2173864264041185,1.8976701442152262,4.2173864264041185,0.23329119752696414,0.10497253409918277,0.23329119752696414,F M S,34,15,2,0,0.48232847824692726,6.409007342532277
1161,Florian Neuhaus,Borussia M.Gladbach,Bundesliga,30,2356,4,4,2,6.46036116220057,3.1475250497460365,6.46036116220057,0.2467879900670846,0.12023652566941566,0.2467879900670846,M S,57,30,6,0,12.684583330526948,20.550452157855034
1162,Pierre Kunde,Mainz 05,Bundesliga,28,1884,4,4,0,2.321882678195834,1.349269550293684,2.321882678195834,0.1109179623341959,0.06445555176562184,0.1109179623341959,M S,39,10,6,0,3.7423813194036484,6.433664656244218
1163,Krzysztof Piatek,Hertha Berlin,Bundesliga,15,904,4,2,1,4.913371294736862,2.0256399801000953,3.3978178799152374,0.48916307137866993,0.20166769713385904,0.3382783287526232,F M S,25,11,2,0,1.3383897114545107,5.101695375517011
1164,Jean-Paul Boëtius,Mainz 05,Bundesliga,28,2272,4,4,5,3.6848212722688913,2.9675981467589736,3.6848212722688913,0.14596563138389093,0.1175545040529523,0.14596563138389093,F M S,36,36,5,0,4.831556260585785,10.24495805054903
1165,Javairo Dilrosun,Hertha Berlin,Bundesliga,23,1313,4,4,2,2.077085305005312,1.6490802243351936,2.077085305005312,0.14237446873608384,0.11303672520195539,0.14237446873608384,F M S,19,12,2,0,2.5522776171565056,5.500560315325856
1166,Joshua Sargent,Werder Bremen,Bundesliga,28,1412,4,4,2,3.9674205724149942,1.4239924866706133,3.9674205724149942,0.2528809146723438,0.09076439362631387,0.2528809146723438,F M S,30,11,2,0,1.0664112716913223,5.668662944808602
1167,Robert Skov,Hoffenheim,Bundesliga,31,2620,4,4,7,5.243510892614722,7.450082700699568,5.243510892614722,0.18012060318142176,0.25591887139807673,0.18012060318142176,D F M S,62,55,4,0,4.361551932990551,11.26699709519744
1168,Joshua Zirkzee,Bayern Munich,Bundesliga,9,288,4,4,0,2.658632777631283,0.022704295814037323,2.658632777631283,0.8308227430097759,0.0070950924418866634,0.8308227430097759,F S,11,1,0,0,1.6296750754117966,3.8705281987786293
1169,Munas Dabbur,Hoffenheim,Bundesliga,14,786,4,4,0,3.9433972612023354,0.9211161658167839,3.9433972612023354,0.45153403754225213,0.1054713166965783,0.45153403754225213,F M S,24,8,4,0,1.3231289219111204,4.588885955512524
1170,Vladimir Darida,Hertha Berlin,Bundesliga,28,2267,3,3,4,3.077017841860652,4.5100030563771725,3.077017841860652,0.12215774405269461,0.17904732027964074,0.12215774405269461,M S,43,49,6,1,6.04590866714716,12.354210041463375
1171,Christian Gentner,Union Berlin,Bundesliga,31,2463,3,3,2,2.831843380816281,2.142686352133751,2.831843380816281,0.10347783364736714,0.07829548180756703,0.10347783364736714,M S,35,27,4,0,5.069120820611715,8.817594246938825
